id,song_name,song_artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
5H6H2pYhX8tYGQ2DG4QeB0,Mar De Ardora,Biba Dupont,0.237,0.0082,0,-30.464,0,0.0426,0.995,0.925,0.0993,0.262,206.236,audio_features,5H6H2pYhX8tYGQ2DG4QeB0,spotify:track:5H6H2pYhX8tYGQ2DG4QeB0,https://api.spotify.com/v1/tracks/5H6H2pYhX8tYGQ2DG4QeB0,https://api.spotify.com/v1/audio-analysis/5H6H2pYhX8tYGQ2DG4QeB0,186353,3
1RfSykRvuEDqTUimaVE64E,Une histoire d’amour,Cedric Moulin,0.459,0.0122,4,-29.733,0,0.0478,0.992,0.961,0.0885,0.274,87.188,audio_features,1RfSykRvuEDqTUimaVE64E,spotify:track:1RfSykRvuEDqTUimaVE64E,https://api.spotify.com/v1/tracks/1RfSykRvuEDqTUimaVE64E,https://api.spotify.com/v1/audio-analysis/1RfSykRvuEDqTUimaVE64E,152780,4
3U5RTSxDKkhA6rtHEXpI6H,La Storia,Alexander Descartes,0.309,0.0397,5,-29.837,1,0.0492,0.991,0.913,0.106,0.12,104.567,audio_features,3U5RTSxDKkhA6rtHEXpI6H,spotify:track:3U5RTSxDKkhA6rtHEXpI6H,https://api.spotify.com/v1/tracks/3U5RTSxDKkhA6rtHEXpI6H,https://api.spotify.com/v1/audio-analysis/3U5RTSxDKkhA6rtHEXpI6H,164842,4
3f3o11I6fICW22aTW3ZK2k,A New Day,Norman Dück,0.3,0.0547,6,-22.429,0,0.0502,0.991,0.941,0.105,0.18,203.33,audio_features,3f3o11I6fICW22aTW3ZK2k,spotify:track:3f3o11I6fICW22aTW3ZK2k,https://api.spotify.com/v1/tracks/3f3o11I6fICW22aTW3ZK2k,https://api.spotify.com/v1/audio-analysis/3f3o11I6fICW22aTW3ZK2k,138073,4
6MV97AqFAH2PLEzfuX5qzS,Trust,Loris Murray,0.204,0.0125,10,-34.254,0,0.0522,0.993,0.837,0.106,0.202,84.494,audio_features,6MV97AqFAH2PLEzfuX5qzS,spotify:track:6MV97AqFAH2PLEzfuX5qzS,https://api.spotify.com/v1/tracks/6MV97AqFAH2PLEzfuX5qzS,https://api.spotify.com/v1/audio-analysis/6MV97AqFAH2PLEzfuX5qzS,135875,3
1rIlWy93o6je85WpMpxg6Y,Heart Questions,Julian Ellwood,0.345,0.0089,6,-29.042,1,0.0522,0.994,0.888,0.107,0.587,107.856,audio_features,1rIlWy93o6je85WpMpxg6Y,spotify:track:1rIlWy93o6je85WpMpxg6Y,https://api.spotify.com/v1/tracks/1rIlWy93o6je85WpMpxg6Y,https://api.spotify.com/v1/audio-analysis/1rIlWy93o6je85WpMpxg6Y,141286,3
2lxGdnAk0OiFAZTy5lKyKn,Closer,Ricki Westberg,0.369,0.0341,5,-29.352,1,0.0647,0.994,0.923,0.111,0.301,69.446,audio_features,2lxGdnAk0OiFAZTy5lKyKn,spotify:track:2lxGdnAk0OiFAZTy5lKyKn,https://api.spotify.com/v1/tracks/2lxGdnAk0OiFAZTy5lKyKn,https://api.spotify.com/v1/audio-analysis/2lxGdnAk0OiFAZTy5lKyKn,140000,4
3qOEq8x1ayOUmvcEvzkPux,Lonely Children,Eik Octobre,0.463,0.0623,9,-27.676,0,0.0351,0.993,0.93,0.111,0.225,81.154,audio_features,3qOEq8x1ayOUmvcEvzkPux,spotify:track:3qOEq8x1ayOUmvcEvzkPux,https://api.spotify.com/v1/tracks/3qOEq8x1ayOUmvcEvzkPux,https://api.spotify.com/v1/audio-analysis/3qOEq8x1ayOUmvcEvzkPux,164000,4
3I7JFFCxYmFnhU5qrsIpZo,Der Wandervogel,Ludwig Bern,0.407,0.00803,3,-23.868,1,0.0649,0.991,0.948,0.0993,0.154,81.958,audio_features,3I7JFFCxYmFnhU5qrsIpZo,spotify:track:3I7JFFCxYmFnhU5qrsIpZo,https://api.spotify.com/v1/tracks/3I7JFFCxYmFnhU5qrsIpZo,https://api.spotify.com/v1/audio-analysis/3I7JFFCxYmFnhU5qrsIpZo,160368,4
6ICtpZePn3FKPcJJr8p9Cy,Sarah,Jesse Brown,0.4,0.0419,2,-23.446,1,0.0339,0.985,0.913,0.109,0.228,171.605,audio_features,6ICtpZePn3FKPcJJr8p9Cy,spotify:track:6ICtpZePn3FKPcJJr8p9Cy,https://api.spotify.com/v1/tracks/6ICtpZePn3FKPcJJr8p9Cy,https://api.spotify.com/v1/audio-analysis/6ICtpZePn3FKPcJJr8p9Cy,212476,3
6qeY26kCmlIzpLZVibJU4M,Der Vogel auf dem Felsen,Wolfgang Schulmann,0.292,0.00456,0,-28.648,1,0.038,0.992,0.893,0.106,0.239,70.715,audio_features,6qeY26kCmlIzpLZVibJU4M,spotify:track:6qeY26kCmlIzpLZVibJU4M,https://api.spotify.com/v1/tracks/6qeY26kCmlIzpLZVibJU4M,https://api.spotify.com/v1/audio-analysis/6qeY26kCmlIzpLZVibJU4M,140171,3
3yhqUuC2ahWeC8PP4mj5Gl,Older,C.J. Wilkins,0.32,0.00892,8,-29.206,1,0.0532,0.996,0.919,0.11,0.338,91.366,audio_features,3yhqUuC2ahWeC8PP4mj5Gl,spotify:track:3yhqUuC2ahWeC8PP4mj5Gl,https://api.spotify.com/v1/tracks/3yhqUuC2ahWeC8PP4mj5Gl,https://api.spotify.com/v1/audio-analysis/3yhqUuC2ahWeC8PP4mj5Gl,165904,4
4FFFy9Nm4wUyhc5eMHuQ0z,When We're On The Mountain,Jef Martens,0.369,0.0222,4,-28.714,1,0.0326,0.993,0.95,0.0959,0.145,105.975,audio_features,4FFFy9Nm4wUyhc5eMHuQ0z,spotify:track:4FFFy9Nm4wUyhc5eMHuQ0z,https://api.spotify.com/v1/tracks/4FFFy9Nm4wUyhc5eMHuQ0z,https://api.spotify.com/v1/audio-analysis/4FFFy9Nm4wUyhc5eMHuQ0z,148250,3
2Utg4Imeeq5cI6DQ8AupwV,Sensibilities,Con Alma,0.463,0.00646,8,-25.569,1,0.0525,0.993,0.967,0.105,0.338,139.148,audio_features,2Utg4Imeeq5cI6DQ8AupwV,spotify:track:2Utg4Imeeq5cI6DQ8AupwV,https://api.spotify.com/v1/tracks/2Utg4Imeeq5cI6DQ8AupwV,https://api.spotify.com/v1/audio-analysis/2Utg4Imeeq5cI6DQ8AupwV,126000,1
0wHtZIo4VfYdXVKj3xrxWG,The Light Will Return,Bernadette Boulet,0.51,0.00676,6,-29.957,1,0.0429,0.993,0.94,0.102,0.423,70.478,audio_features,0wHtZIo4VfYdXVKj3xrxWG,spotify:track:0wHtZIo4VfYdXVKj3xrxWG,https://api.spotify.com/v1/tracks/0wHtZIo4VfYdXVKj3xrxWG,https://api.spotify.com/v1/audio-analysis/0wHtZIo4VfYdXVKj3xrxWG,165386,4
2irbT1BSYaIEF44PlyKaoM,æfre,praam,0.377,0.0156,0,-28.435,1,0.0397,0.994,0.881,0.0991,0.0804,140.179,audio_features,2irbT1BSYaIEF44PlyKaoM,spotify:track:2irbT1BSYaIEF44PlyKaoM,https://api.spotify.com/v1/tracks/2irbT1BSYaIEF44PlyKaoM,https://api.spotify.com/v1/audio-analysis/2irbT1BSYaIEF44PlyKaoM,186332,4
0dLptfXupd4zsgppQgrvVO,Sinkadus,Alfred Mizzi,0.401,0.0419,3,-29.581,1,0.0364,0.989,0.839,0.11,0.372,120.66,audio_features,0dLptfXupd4zsgppQgrvVO,spotify:track:0dLptfXupd4zsgppQgrvVO,https://api.spotify.com/v1/tracks/0dLptfXupd4zsgppQgrvVO,https://api.spotify.com/v1/audio-analysis/0dLptfXupd4zsgppQgrvVO,152812,3
3q257jNovvy9u7dW3BOo4u,Le parole non bastano,Massimo Corciani,0.367,0.00888,4,-29.144,0,0.0532,0.99,0.914,0.0948,0.052,109.885,audio_features,3q257jNovvy9u7dW3BOo4u,spotify:track:3q257jNovvy9u7dW3BOo4u,https://api.spotify.com/v1/tracks/3q257jNovvy9u7dW3BOo4u,https://api.spotify.com/v1/audio-analysis/3q257jNovvy9u7dW3BOo4u,151944,4
1vViUoB7DpXUX10isPj7YL,Time is the Longest Distance,Danielle Fleur,0.427,0.00442,10,-29.795,1,0.0424,0.994,0.897,0.107,0.278,69.962,audio_features,1vViUoB7DpXUX10isPj7YL,spotify:track:1vViUoB7DpXUX10isPj7YL,https://api.spotify.com/v1/tracks/1vViUoB7DpXUX10isPj7YL,https://api.spotify.com/v1/audio-analysis/1vViUoB7DpXUX10isPj7YL,124452,4
3iNliE9VdKaPmpUangZfTB,Lumière,Stephan Moccio,0.271,0.0101,7,-32.125,1,0.0548,0.994,0.895,0.0923,0.0743,116.876,audio_features,3iNliE9VdKaPmpUangZfTB,spotify:track:3iNliE9VdKaPmpUangZfTB,https://api.spotify.com/v1/tracks/3iNliE9VdKaPmpUangZfTB,https://api.spotify.com/v1/audio-analysis/3iNliE9VdKaPmpUangZfTB,251600,4
6KZtv7JVe8fKXaIHPj3Gb2,The Dreams We Left Behind,Joy Meyer-Williams,0.561,0.0236,6,-29.608,1,0.0639,0.995,0.928,0.108,0.181,125.029,audio_features,6KZtv7JVe8fKXaIHPj3Gb2,spotify:track:6KZtv7JVe8fKXaIHPj3Gb2,https://api.spotify.com/v1/tracks/6KZtv7JVe8fKXaIHPj3Gb2,https://api.spotify.com/v1/audio-analysis/6KZtv7JVe8fKXaIHPj3Gb2,182663,3
3eMTcFDfBkdUxzRDAb8Krs,Alene uden dig,Tosh Møller,0.488,0.0959,1,-25.806,1,0.0641,0.995,0.958,0.0858,0.302,145.957,audio_features,3eMTcFDfBkdUxzRDAb8Krs,spotify:track:3eMTcFDfBkdUxzRDAb8Krs,https://api.spotify.com/v1/tracks/3eMTcFDfBkdUxzRDAb8Krs,https://api.spotify.com/v1/audio-analysis/3eMTcFDfBkdUxzRDAb8Krs,157500,4
0dHaNi8L1XuvDKxx1V7DFB,stronger together,Hugo Vanbrooke,0.273,0.0132,11,-27.314,1,0.0392,0.995,0.864,0.104,0.104,68.822,audio_features,0dHaNi8L1XuvDKxx1V7DFB,spotify:track:0dHaNi8L1XuvDKxx1V7DFB,https://api.spotify.com/v1/tracks/0dHaNi8L1XuvDKxx1V7DFB,https://api.spotify.com/v1/audio-analysis/0dHaNi8L1XuvDKxx1V7DFB,141360,3
2myAatrsAXWSYBCJzphYle,lei sogna di noi,Zeppi,0.335,0.0522,8,-26.91,1,0.0333,0.989,0.942,0.103,0.184,110.403,audio_features,2myAatrsAXWSYBCJzphYle,spotify:track:2myAatrsAXWSYBCJzphYle,https://api.spotify.com/v1/tracks/2myAatrsAXWSYBCJzphYle,https://api.spotify.com/v1/audio-analysis/2myAatrsAXWSYBCJzphYle,120625,4
6hNwn4kKfeuDJUDqNFI4s9,Litany,Daniella Babbitt,0.397,0.0233,5,-21.633,1,0.0513,0.994,0.954,0.113,0.184,130.02,audio_features,6hNwn4kKfeuDJUDqNFI4s9,spotify:track:6hNwn4kKfeuDJUDqNFI4s9,https://api.spotify.com/v1/tracks/6hNwn4kKfeuDJUDqNFI4s9,https://api.spotify.com/v1/audio-analysis/6hNwn4kKfeuDJUDqNFI4s9,172750,5
2MdnNxK70QIHwW999cttyQ,Airborne,Maria Novotna,0.347,0.0239,10,-29.286,1,0.0371,0.995,0.895,0.11,0.154,83.96,audio_features,2MdnNxK70QIHwW999cttyQ,spotify:track:2MdnNxK70QIHwW999cttyQ,https://api.spotify.com/v1/tracks/2MdnNxK70QIHwW999cttyQ,https://api.spotify.com/v1/audio-analysis/2MdnNxK70QIHwW999cttyQ,161644,3
7oj0ajSBpsNjSZAL51fIAM,Memories In Red,Fredrik Lundberg,0.547,0.0174,5,-25.614,1,0.0314,0.99,0.954,0.134,0.342,51.053,audio_features,7oj0ajSBpsNjSZAL51fIAM,spotify:track:7oj0ajSBpsNjSZAL51fIAM,https://api.spotify.com/v1/tracks/7oj0ajSBpsNjSZAL51fIAM,https://api.spotify.com/v1/audio-analysis/7oj0ajSBpsNjSZAL51fIAM,135000,3
59qHsSncWfBdugXAp2E5AH,I Wrote You A Song,Chad Lawson,0.347,0.0183,3,-27.986,1,0.0428,0.962,0.933,0.104,0.0731,71.763,audio_features,59qHsSncWfBdugXAp2E5AH,spotify:track:59qHsSncWfBdugXAp2E5AH,https://api.spotify.com/v1/tracks/59qHsSncWfBdugXAp2E5AH,https://api.spotify.com/v1/audio-analysis/59qHsSncWfBdugXAp2E5AH,183055,3
2sXivDlzfbHQAPrGYKhWbP,Le Beau,Ossie Woods,0.397,0.0173,5,-24.128,1,0.0465,0.991,0.962,0.115,0.15,129.808,audio_features,2sXivDlzfbHQAPrGYKhWbP,spotify:track:2sXivDlzfbHQAPrGYKhWbP,https://api.spotify.com/v1/tracks/2sXivDlzfbHQAPrGYKhWbP,https://api.spotify.com/v1/audio-analysis/2sXivDlzfbHQAPrGYKhWbP,205303,3
7oEbJXeTbSSWBNVr0RHRgM,Mirno,Jani Lechleiter,0.291,0.0181,1,-34.346,0,0.0365,0.995,0.902,0.103,0.47,80.091,audio_features,7oEbJXeTbSSWBNVr0RHRgM,spotify:track:7oEbJXeTbSSWBNVr0RHRgM,https://api.spotify.com/v1/tracks/7oEbJXeTbSSWBNVr0RHRgM,https://api.spotify.com/v1/audio-analysis/7oEbJXeTbSSWBNVr0RHRgM,121500,4
6mib8jl6fASfaAahkDoCr8,Agile,Pontus De Bjorn,0.355,0.0117,8,-32.75,0,0.0412,0.995,0.891,0.0999,0.161,124.238,audio_features,6mib8jl6fASfaAahkDoCr8,spotify:track:6mib8jl6fASfaAahkDoCr8,https://api.spotify.com/v1/tracks/6mib8jl6fASfaAahkDoCr8,https://api.spotify.com/v1/audio-analysis/6mib8jl6fASfaAahkDoCr8,206250,3
6Ox51SkYx2CyHuWIHMfTUq,Snefri,Jacob David,0.413,0.0905,8,-31.306,1,0.0455,0.962,0.941,0.113,0.453,122.064,audio_features,6Ox51SkYx2CyHuWIHMfTUq,spotify:track:6Ox51SkYx2CyHuWIHMfTUq,https://api.spotify.com/v1/tracks/6Ox51SkYx2CyHuWIHMfTUq,https://api.spotify.com/v1/audio-analysis/6Ox51SkYx2CyHuWIHMfTUq,223000,3
0AZDlFjlawdbKtsF8kWi0z,Waves,Lux Tigon,0.307,0.00767,5,-29.993,1,0.0374,0.99,0.918,0.11,0.0373,68.919,audio_features,0AZDlFjlawdbKtsF8kWi0z,spotify:track:0AZDlFjlawdbKtsF8kWi0z,https://api.spotify.com/v1/tracks/0AZDlFjlawdbKtsF8kWi0z,https://api.spotify.com/v1/audio-analysis/0AZDlFjlawdbKtsF8kWi0z,124750,3
789zWw6YwOpoDXoyRXaG1R,Blue River,Nelson Haynes,0.198,0.0185,2,-33.234,1,0.0473,0.995,0.899,0.0961,0.28,202.207,audio_features,789zWw6YwOpoDXoyRXaG1R,spotify:track:789zWw6YwOpoDXoyRXaG1R,https://api.spotify.com/v1/tracks/789zWw6YwOpoDXoyRXaG1R,https://api.spotify.com/v1/audio-analysis/789zWw6YwOpoDXoyRXaG1R,201000,3
1VhGpGEKywAKiCd3OmRev3,I'll Be The One,Comet Blue,0.354,0.0423,0,-27.243,1,0.0334,0.981,0.923,0.105,0.103,93.35,audio_features,1VhGpGEKywAKiCd3OmRev3,spotify:track:1VhGpGEKywAKiCd3OmRev3,https://api.spotify.com/v1/tracks/1VhGpGEKywAKiCd3OmRev3,https://api.spotify.com/v1/audio-analysis/1VhGpGEKywAKiCd3OmRev3,134250,4
4XnsaU3RkUS7o0nqLIUqW7,Beneath Your Smile,James DiResta,0.367,0.0163,6,-32.122,1,0.0438,0.994,0.941,0.108,0.224,116.969,audio_features,4XnsaU3RkUS7o0nqLIUqW7,spotify:track:4XnsaU3RkUS7o0nqLIUqW7,https://api.spotify.com/v1/tracks/4XnsaU3RkUS7o0nqLIUqW7,https://api.spotify.com/v1/audio-analysis/4XnsaU3RkUS7o0nqLIUqW7,286250,4
3JXtJtFkP8gVIl3BM2ajr5,Legendary Love,Lihua Zhao,0.332,0.0111,7,-31.938,0,0.0507,0.993,0.954,0.103,0.113,94.045,audio_features,3JXtJtFkP8gVIl3BM2ajr5,spotify:track:3JXtJtFkP8gVIl3BM2ajr5,https://api.spotify.com/v1/tracks/3JXtJtFkP8gVIl3BM2ajr5,https://api.spotify.com/v1/audio-analysis/3JXtJtFkP8gVIl3BM2ajr5,187187,4
0RgAkhVOWf3CZnWtFA1891,Scenery,Alavilla Mailla,0.476,0.0215,1,-33.683,1,0.043,0.995,0.941,0.107,0.279,73.706,audio_features,0RgAkhVOWf3CZnWtFA1891,spotify:track:0RgAkhVOWf3CZnWtFA1891,https://api.spotify.com/v1/tracks/0RgAkhVOWf3CZnWtFA1891,https://api.spotify.com/v1/audio-analysis/0RgAkhVOWf3CZnWtFA1891,137819,4
3pPVu5GqeYai4ZFNP0j9Wr,Foreigners,Kotono Tanaka,0.414,0.0656,7,-29.947,0,0.0328,0.995,0.942,0.118,0.179,106.375,audio_features,3pPVu5GqeYai4ZFNP0j9Wr,spotify:track:3pPVu5GqeYai4ZFNP0j9Wr,https://api.spotify.com/v1/tracks/3pPVu5GqeYai4ZFNP0j9Wr,https://api.spotify.com/v1/audio-analysis/3pPVu5GqeYai4ZFNP0j9Wr,179250,4
2JpahlAlHmqVCMTtUN0aZI,Riego de Agua,Biba Dupont,0.388,0.0212,3,-27.574,1,0.0355,0.996,0.958,0.113,0.215,92.012,audio_features,2JpahlAlHmqVCMTtUN0aZI,spotify:track:2JpahlAlHmqVCMTtUN0aZI,https://api.spotify.com/v1/tracks/2JpahlAlHmqVCMTtUN0aZI,https://api.spotify.com/v1/audio-analysis/2JpahlAlHmqVCMTtUN0aZI,144000,4
6L73Pb4dv5p9OOlY1ja32c,Sagittabondo,Maura Bellucci,0.294,0.0709,3,-26.318,1,0.038,0.994,0.917,0.0991,0.22,66.213,audio_features,6L73Pb4dv5p9OOlY1ja32c,spotify:track:6L73Pb4dv5p9OOlY1ja32c,https://api.spotify.com/v1/tracks/6L73Pb4dv5p9OOlY1ja32c,https://api.spotify.com/v1/audio-analysis/6L73Pb4dv5p9OOlY1ja32c,133500,3
6j6bxCtwV7aw6cQk9HVTor,Sioux,Olim,0.699,0.0418,0,-26.124,0,0.0528,0.995,0.93,0.0791,0.115,105.03,audio_features,6j6bxCtwV7aw6cQk9HVTor,spotify:track:6j6bxCtwV7aw6cQk9HVTor,https://api.spotify.com/v1/tracks/6j6bxCtwV7aw6cQk9HVTor,https://api.spotify.com/v1/audio-analysis/6j6bxCtwV7aw6cQk9HVTor,126857,4
2oBPx5k5ejQcgzyDMoRlAU,Freddie's Theme,Stephan Moccio,0.429,0.00955,3,-32.046,0,0.0352,0.994,0.955,0.108,0.359,65.547,audio_features,2oBPx5k5ejQcgzyDMoRlAU,spotify:track:2oBPx5k5ejQcgzyDMoRlAU,https://api.spotify.com/v1/tracks/2oBPx5k5ejQcgzyDMoRlAU,https://api.spotify.com/v1/audio-analysis/2oBPx5k5ejQcgzyDMoRlAU,135360,4
2DJQoV3oQqlWAwWUK3f5Xk,Sunset,Fraire Jacques,0.344,0.0215,0,-31.589,1,0.0499,0.995,0.983,0.102,0.26,145.57,audio_features,2DJQoV3oQqlWAwWUK3f5Xk,spotify:track:2DJQoV3oQqlWAwWUK3f5Xk,https://api.spotify.com/v1/tracks/2DJQoV3oQqlWAwWUK3f5Xk,https://api.spotify.com/v1/audio-analysis/2DJQoV3oQqlWAwWUK3f5Xk,251687,3
6OX9snpHRUGnlkSJVGXlR7,Rouen Les Essarts,Ricard Paul,0.5,0.0398,3,-28.937,1,0.0541,0.993,0.934,0.115,0.158,72.783,audio_features,6OX9snpHRUGnlkSJVGXlR7,spotify:track:6OX9snpHRUGnlkSJVGXlR7,https://api.spotify.com/v1/tracks/6OX9snpHRUGnlkSJVGXlR7,https://api.spotify.com/v1/audio-analysis/6OX9snpHRUGnlkSJVGXlR7,211655,4
2DEvpe8l6pxp7izgwcxMiu,For a While,Maya Wilkes,0.358,0.0292,3,-25.436,1,0.0343,0.987,0.897,0.115,0.0386,67.171,audio_features,2DEvpe8l6pxp7izgwcxMiu,spotify:track:2DEvpe8l6pxp7izgwcxMiu,https://api.spotify.com/v1/tracks/2DEvpe8l6pxp7izgwcxMiu,https://api.spotify.com/v1/audio-analysis/2DEvpe8l6pxp7izgwcxMiu,135711,5
4lW3rjqwKidfd3gpEiXFSZ,Träumerin,Pontiver Bogross,0.384,0.054,8,-26.519,1,0.0457,0.991,0.923,0.107,0.195,83.217,audio_features,4lW3rjqwKidfd3gpEiXFSZ,spotify:track:4lW3rjqwKidfd3gpEiXFSZ,https://api.spotify.com/v1/tracks/4lW3rjqwKidfd3gpEiXFSZ,https://api.spotify.com/v1/audio-analysis/4lW3rjqwKidfd3gpEiXFSZ,202500,4
5zz75ole7gzWU3YhOHgx4P,Winged Melancholy,Patrick Hamilton,0.306,0.0127,4,-27.759,0,0.0546,0.986,0.95,0.109,0.215,168.623,audio_features,5zz75ole7gzWU3YhOHgx4P,spotify:track:5zz75ole7gzWU3YhOHgx4P,https://api.spotify.com/v1/tracks/5zz75ole7gzWU3YhOHgx4P,https://api.spotify.com/v1/audio-analysis/5zz75ole7gzWU3YhOHgx4P,139680,4
26Bz99v8NoOOUXYfkVR4Tw,Deliquescence,Laura Olejnik,0.393,0.0462,7,-25.187,1,0.0362,0.996,0.859,0.0906,0.485,73.464,audio_features,26Bz99v8NoOOUXYfkVR4Tw,spotify:track:26Bz99v8NoOOUXYfkVR4Tw,https://api.spotify.com/v1/tracks/26Bz99v8NoOOUXYfkVR4Tw,https://api.spotify.com/v1/audio-analysis/26Bz99v8NoOOUXYfkVR4Tw,166462,4
6yYoUYbduiDFv2Ed8U6GOE,Shy Paws,Gjermund,0.372,0.00312,0,-32.265,1,0.0654,0.995,0.965,0.094,0.402,165.592,audio_features,6yYoUYbduiDFv2Ed8U6GOE,spotify:track:6yYoUYbduiDFv2Ed8U6GOE,https://api.spotify.com/v1/tracks/6yYoUYbduiDFv2Ed8U6GOE,https://api.spotify.com/v1/audio-analysis/6yYoUYbduiDFv2Ed8U6GOE,150968,3
1HNMaNRnCVbX3ZtW92QsyZ,Where The Clouds Go,Comet Blue,0.402,0.0396,9,-26.635,1,0.0318,0.992,0.936,0.084,0.0934,114.664,audio_features,1HNMaNRnCVbX3ZtW92QsyZ,spotify:track:1HNMaNRnCVbX3ZtW92QsyZ,https://api.spotify.com/v1/tracks/1HNMaNRnCVbX3ZtW92QsyZ,https://api.spotify.com/v1/audio-analysis/1HNMaNRnCVbX3ZtW92QsyZ,148625,4
15BXZpDEzGSoKRdqvEieXQ,Remembering,Ever So Blue,0.295,0.0693,4,-25.177,1,0.0357,0.99,0.909,0.105,0.262,118.817,audio_features,15BXZpDEzGSoKRdqvEieXQ,spotify:track:15BXZpDEzGSoKRdqvEieXQ,https://api.spotify.com/v1/tracks/15BXZpDEzGSoKRdqvEieXQ,https://api.spotify.com/v1/audio-analysis/15BXZpDEzGSoKRdqvEieXQ,121423,3
5DXfJx64sxj7H7ngSG6RyI,Late Spring,Anthony Bertoli,0.461,0.00828,6,-29.233,1,0.037,0.993,0.944,0.102,0.258,69.875,audio_features,5DXfJx64sxj7H7ngSG6RyI,spotify:track:5DXfJx64sxj7H7ngSG6RyI,https://api.spotify.com/v1/tracks/5DXfJx64sxj7H7ngSG6RyI,https://api.spotify.com/v1/audio-analysis/5DXfJx64sxj7H7ngSG6RyI,180460,3
4Eq7aF59snLVoxPKUAHhUz,Silhouette,Robert Gafforelli,0.409,0.00617,3,-33.092,1,0.042,0.995,0.915,0.111,0.327,111.009,audio_features,4Eq7aF59snLVoxPKUAHhUz,spotify:track:4Eq7aF59snLVoxPKUAHhUz,https://api.spotify.com/v1/tracks/4Eq7aF59snLVoxPKUAHhUz,https://api.spotify.com/v1/audio-analysis/4Eq7aF59snLVoxPKUAHhUz,212375,4
6z80w3KsiHTJioRQYGlPDx,A Quiet Triumph,Jean DeVoite,0.631,0.00579,3,-20.984,1,0.0628,0.992,0.939,0.107,0.332,79.681,audio_features,6z80w3KsiHTJioRQYGlPDx,spotify:track:6z80w3KsiHTJioRQYGlPDx,https://api.spotify.com/v1/tracks/6z80w3KsiHTJioRQYGlPDx,https://api.spotify.com/v1/audio-analysis/6z80w3KsiHTJioRQYGlPDx,124175,4
4VWzleChE2O0hOED8WSwN8,Sun Burst,Christopher Dicker,0.38,0.0466,3,-22.267,1,0.0441,0.982,0.943,0.111,0.175,140.729,audio_features,4VWzleChE2O0hOED8WSwN8,spotify:track:4VWzleChE2O0hOED8WSwN8,https://api.spotify.com/v1/tracks/4VWzleChE2O0hOED8WSwN8,https://api.spotify.com/v1/audio-analysis/4VWzleChE2O0hOED8WSwN8,143773,3
23ySDJ9m6BLY13Bju0t3VE,Treading Lightly,Leslie Miles,0.189,0.00495,2,-29.069,0,0.0409,0.994,0.928,0.135,0.262,168.262,audio_features,23ySDJ9m6BLY13Bju0t3VE,spotify:track:23ySDJ9m6BLY13Bju0t3VE,https://api.spotify.com/v1/tracks/23ySDJ9m6BLY13Bju0t3VE,https://api.spotify.com/v1/audio-analysis/23ySDJ9m6BLY13Bju0t3VE,149000,3
3AogJjKJYSIEiXx8Xfq9Z9,Continuo,Mauro Cangemi,0.428,0.112,0,-21.152,1,0.0467,0.98,0.897,0.112,0.215,99.653,audio_features,3AogJjKJYSIEiXx8Xfq9Z9,spotify:track:3AogJjKJYSIEiXx8Xfq9Z9,https://api.spotify.com/v1/tracks/3AogJjKJYSIEiXx8Xfq9Z9,https://api.spotify.com/v1/audio-analysis/3AogJjKJYSIEiXx8Xfq9Z9,134217,4
1z2q4Dmj24cBFnkkV0GPli,Memory Lane,Niels Saunders,0.466,0.00741,2,-29.719,1,0.0554,0.994,0.938,0.0996,0.376,109.353,audio_features,1z2q4Dmj24cBFnkkV0GPli,spotify:track:1z2q4Dmj24cBFnkkV0GPli,https://api.spotify.com/v1/tracks/1z2q4Dmj24cBFnkkV0GPli,https://api.spotify.com/v1/audio-analysis/1z2q4Dmj24cBFnkkV0GPli,138180,4
5EOANVSfg3dX4zE4Askrau,Duende,Amity Fall,0.485,0.0303,7,-27.835,1,0.0434,0.994,0.935,0.111,0.0848,111.785,audio_features,5EOANVSfg3dX4zE4Askrau,spotify:track:5EOANVSfg3dX4zE4Askrau,https://api.spotify.com/v1/tracks/5EOANVSfg3dX4zE4Askrau,https://api.spotify.com/v1/audio-analysis/5EOANVSfg3dX4zE4Askrau,151458,4
7zuK6SB9iQN17ZLOdCcCjd,Close To You,Ivan Blois,0.368,0.0167,9,-31.322,0,0.0363,0.99,0.897,0.109,0.152,114.523,audio_features,7zuK6SB9iQN17ZLOdCcCjd,spotify:track:7zuK6SB9iQN17ZLOdCcCjd,https://api.spotify.com/v1/tracks/7zuK6SB9iQN17ZLOdCcCjd,https://api.spotify.com/v1/audio-analysis/7zuK6SB9iQN17ZLOdCcCjd,127500,5
1ElNuIHucvUavBEg4IFtSx,Sweet Cherie,Bernadine Richter,0.512,0.0371,3,-30.083,1,0.0387,0.988,0.926,0.11,0.225,111.192,audio_features,1ElNuIHucvUavBEg4IFtSx,spotify:track:1ElNuIHucvUavBEg4IFtSx,https://api.spotify.com/v1/tracks/1ElNuIHucvUavBEg4IFtSx,https://api.spotify.com/v1/audio-analysis/1ElNuIHucvUavBEg4IFtSx,187000,4
